exporte_und_importe_pro_land_und_guterkategorie,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
Bundesamt für Zoll- und Grenzsicherheit BAZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Total 1: OHNE Edelmetalle, Edel- und Schmucksteine, Kunstgegenstände und Antiquitäten. Total 2: MIT Edelmetallen, Edel- und Schmucksteinen, Kunstgegenständen und Antiquitäten. Einige Güterkategorien und Länder sind aus Gründen des Datenschutzes zusammengefasst. Die Sammelkategorien sind so gebildet, dass die Ländertotale korrekt sind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vk,jahr,continent_desc,region,lnd_iso2,lnd_desc,cpa_section,cpa2,cpa2_desc,tot1_chf,tot2_chf
IMP,2021,Europa,EU27,IE,Irland,J,58,Dienstleistungen des Verlagswesens,2033383,2033383
IMP,2021,Europa,EU27,IE,Irland,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",4088729,4088729
IMP,2021,Europa,EU27,IE,Irland,NA,NA,Verschiedene (weitere) Güterkategorien,68276,82184
IMP,2021,Europa,EU27,IT,Italien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,127372308,127372308
IMP,2021,Europa,EU27,IT,Italien,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,1872765,1872765
IMP,2021,Europa,EU27,IT,Italien,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,348709,348709
IMP,2021,Europa,EU27,IT,Italien,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,2519513,2519585
IMP,2021,Europa,EU27,IT,Italien,C,10,Nahrungs- und Futtermittel,196709741,196709741
IMP,2021,Europa,EU27,IT,Italien,C,11,Getränke,142093939,142093939
IMP,2021,Europa,EU27,IT,Italien,C,13,Textilien,19265575,19265575
IMP,2021,Europa,EU27,IT,Italien,C,14,Bekleidung,93371146,93371146
IMP,2021,Europa,EU27,IT,Italien,C,15,Leder und Lederwaren,46167000,46167000
IMP,2021,Europa,EU27,IT,Italien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,12517916,12517916
IMP,2021,Europa,EU27,IT,Italien,C,17,"Papier, Pappe und Waren daraus",41547676,41547676
IMP,2021,Europa,EU27,IT,Italien,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,48273561,48273561
IMP,2021,Europa,EU27,IT,Italien,C,20,Chemische Erzeugnisse,75936334,75936597
IMP,2021,Europa,EU27,IT,Italien,C,21,Pharmazeutische Erzeugnisse,20222400,20222400
IMP,2021,Europa,EU27,IT,Italien,C,22,Gummi- und Kunststoffwaren,87350671,87350671
IMP,2021,Europa,EU27,IT,Italien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",70537641,70537641
IMP,2021,Europa,EU27,IT,Italien,C,24,Metalle,263506817,1605948492
IMP,2021,Europa,EU27,IT,Italien,C,25,Metallerzeugnisse,86556826,86556826
IMP,2021,Europa,EU27,IT,Italien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",95624078,95624078
IMP,2021,Europa,EU27,IT,Italien,C,27,Elektrische Ausrüstungen,173688995,173688995
IMP,2021,Europa,EU27,IT,Italien,C,28,Maschinen,281488505,281488505
IMP,2021,Europa,EU27,IT,Italien,C,29,Kraftwagen und Kraftwagenteile,341419485,341419485
IMP,2021,Europa,EU27,IT,Italien,C,30,Sonstige Fahrzeuge,24169339,24169339
IMP,2021,Europa,EU27,IT,Italien,C,31,Möbel,63457005,63457005
IMP,2021,Europa,EU27,IT,Italien,C,32,"Waren, a.n.g.",76961689,77324642
IMP,2021,Europa,EU27,IT,Italien,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",259194,259194
IMP,2021,Europa,EU27,IT,Italien,J,58,Dienstleistungen des Verlagswesens,10955344,10955344
IMP,2021,Europa,EU27,IT,Italien,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",671181,671181
IMP,2021,Europa,EU27,IT,Italien,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,8184968
IMP,2021,Europa,EU27,IT,Italien,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,2862678
IMP,2021,Europa,EU27,IT,Italien,NA,NA,Verschiedene (weitere) Güterkategorien,37098733,37098733
IMP,2021,Europa,EU27,HR,Kroatien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,364041,364041
IMP,2021,Europa,EU27,HR,Kroatien,C,10,Nahrungs- und Futtermittel,510844,510844
IMP,2021,Europa,EU27,HR,Kroatien,C,11,Getränke,425218,425218
IMP,2021,Europa,EU27,HR,Kroatien,C,13,Textilien,126870,126870
IMP,2021,Europa,EU27,HR,Kroatien,C,14,Bekleidung,3447057,3447057
IMP,2021,Europa,EU27,HR,Kroatien,C,15,Leder und Lederwaren,942322,942322
IMP,2021,Europa,EU27,HR,Kroatien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,5106857,5106857
IMP,2021,Europa,EU27,HR,Kroatien,C,17,"Papier, Pappe und Waren daraus",321679,321679
IMP,2021,Europa,EU27,HR,Kroatien,C,20,Chemische Erzeugnisse,291483,291483
IMP,2021,Europa,EU27,HR,Kroatien,C,22,Gummi- und Kunststoffwaren,597275,597275
IMP,2021,Europa,EU27,HR,Kroatien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",2057459,2057459
IMP,2021,Europa,EU27,HR,Kroatien,C,24,Metalle,171967,171967
IMP,2021,Europa,EU27,HR,Kroatien,C,25,Metallerzeugnisse,3200854,3200854
IMP,2021,Europa,EU27,HR,Kroatien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",329788,329788
IMP,2021,Europa,EU27,HR,Kroatien,C,27,Elektrische Ausrüstungen,2938198,2938198
IMP,2021,Europa,EU27,HR,Kroatien,C,28,Maschinen,2510656,2510656
IMP,2021,Europa,EU27,HR,Kroatien,C,29,Kraftwagen und Kraftwagenteile,326448,326448
IMP,2021,Europa,EU27,HR,Kroatien,C,30,Sonstige Fahrzeuge,572958,572958
IMP,2021,Europa,EU27,HR,Kroatien,C,31,Möbel,1313100,1313100
IMP,2021,Europa,EU27,HR,Kroatien,C,32,"Waren, a.n.g.",451860,451860
IMP,2021,Europa,EU27,HR,Kroatien,J,58,Dienstleistungen des Verlagswesens,236676,236676
IMP,2021,Europa,EU27,HR,Kroatien,NA,NA,Verschiedene (weitere) Güterkategorien,204963,208976
IMP,2021,Europa,EU27,LV,Lettland,C,10,Nahrungs- und Futtermittel,98823,98823
IMP,2021,Europa,EU27,LV,Lettland,C,13,Textilien,217319,217319
IMP,2021,Europa,EU27,LV,Lettland,C,14,Bekleidung,557158,557158
IMP,2021,Europa,EU27,LV,Lettland,C,15,Leder und Lederwaren,6058,6058
IMP,2021,Europa,EU27,LV,Lettland,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,567561,567561
IMP,2021,Europa,EU27,LV,Lettland,C,17,"Papier, Pappe und Waren daraus",19678,19678
IMP,2021,Europa,EU27,LV,Lettland,C,20,Chemische Erzeugnisse,543164,543164
IMP,2021,Europa,EU27,LV,Lettland,C,22,Gummi- und Kunststoffwaren,109857,109857
IMP,2021,Europa,EU27,LV,Lettland,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",190017,190017
IMP,2021,Europa,EU27,LV,Lettland,C,25,Metallerzeugnisse,546173,546173
IMP,2021,Europa,EU27,LV,Lettland,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",751215,751215
IMP,2021,Europa,EU27,LV,Lettland,C,27,Elektrische Ausrüstungen,5124857,5124857
IMP,2021,Europa,EU27,LV,Lettland,C,28,Maschinen,1219720,1219720
IMP,2021,Europa,EU27,LV,Lettland,C,29,Kraftwagen und Kraftwagenteile,7645328,7645328
IMP,2021,Europa,EU27,LV,Lettland,C,30,Sonstige Fahrzeuge,28319,28319
IMP,2021,Europa,EU27,LV,Lettland,C,31,Möbel,1148840,1148840
IMP,2021,Europa,EU27,LV,Lettland,C,32,"Waren, a.n.g.",358953,358953
IMP,2021,Europa,EU27,LV,Lettland,J,58,Dienstleistungen des Verlagswesens,272061,272061
IMP,2021,Europa,EU27,LV,Lettland,NA,NA,Verschiedene (weitere) Güterkategorien,489584,570770
IMP,2021,Europa,EU27,LT,Litauen,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,188066,188066
IMP,2021,Europa,EU27,LT,Litauen,C,10,Nahrungs- und Futtermittel,2017312,2017312
IMP,2021,Europa,EU27,LT,Litauen,C,13,Textilien,1145695,1145695
IMP,2021,Europa,EU27,LT,Litauen,C,14,Bekleidung,3062401,3062401
IMP,2021,Europa,EU27,LT,Litauen,C,15,Leder und Lederwaren,50255,50255
IMP,2021,Europa,EU27,LT,Litauen,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,3035267,3035267
IMP,2021,Europa,EU27,LT,Litauen,C,17,"Papier, Pappe und Waren daraus",365461,365461
IMP,2021,Europa,EU27,LT,Litauen,C,20,Chemische Erzeugnisse,84034,84034
IMP,2021,Europa,EU27,LT,Litauen,C,21,Pharmazeutische Erzeugnisse,13489,13489
IMP,2021,Europa,EU27,LT,Litauen,C,22,Gummi- und Kunststoffwaren,589286,589286
IMP,2021,Europa,EU27,LT,Litauen,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",40963,40963
IMP,2021,Europa,EU27,LT,Litauen,C,25,Metallerzeugnisse,1978035,1978035
IMP,2021,Europa,EU27,LT,Litauen,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2444294,2444294
IMP,2021,Europa,EU27,LT,Litauen,C,27,Elektrische Ausrüstungen,2420236,2420236
IMP,2021,Europa,EU27,LT,Litauen,C,28,Maschinen,4958516,4958516
IMP,2021,Europa,EU27,LT,Litauen,C,29,Kraftwagen und Kraftwagenteile,655261,655261
IMP,2021,Europa,EU27,LT,Litauen,C,30,Sonstige Fahrzeuge,173029,173029
IMP,2021,Europa,EU27,LT,Litauen,C,31,Möbel,9855522,9855522
IMP,2021,Europa,EU27,LT,Litauen,C,32,"Waren, a.n.g.",1589894,1589894
IMP,2021,Europa,EU27,LT,Litauen,J,58,Dienstleistungen des Verlagswesens,137406,137406
IMP,2021,Europa,EU27,LT,Litauen,NA,NA,Verschiedene (weitere) Güterkategorien,167678,168535
IMP,2021,Europa,EU27,LU,Luxemburg,C,10,Nahrungs- und Futtermittel,167885,167885
IMP,2021,Europa,EU27,LU,Luxemburg,C,11,Getränke,213712,213712
IMP,2021,Europa,EU27,LU,Luxemburg,C,13,Textilien,176694,176694
IMP,2021,Europa,EU27,LU,Luxemburg,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,327913,327913
IMP,2021,Europa,EU27,LU,Luxemburg,C,17,"Papier, Pappe und Waren daraus",103923,103923
IMP,2021,Europa,EU27,LU,Luxemburg,C,20,Chemische Erzeugnisse,1487146,1487146
IMP,2021,Europa,EU27,LU,Luxemburg,C,22,Gummi- und Kunststoffwaren,24081497,24081497
IMP,2021,Europa,EU27,LU,Luxemburg,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",467656,467656
IMP,2021,Europa,EU27,LU,Luxemburg,C,24,Metalle,2720039,7429944
IMP,2021,Europa,EU27,LU,Luxemburg,C,25,Metallerzeugnisse,2322672,2322672
IMP,2021,Europa,EU27,LU,Luxemburg,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",623472,623472
IMP,2021,Europa,EU27,LU,Luxemburg,C,27,Elektrische Ausrüstungen,78508,78508
IMP,2021,Europa,EU27,LU,Luxemburg,C,28,Maschinen,699330,699330
IMP,2021,Europa,EU27,LU,Luxemburg,C,29,Kraftwagen und Kraftwagenteile,1510348,1510348
IMP,2021,Europa,EU27,LU,Luxemburg,C,30,Sonstige Fahrzeuge,312356,312356
IMP,2021,Europa,EU27,LU,Luxemburg,C,31,Möbel,26997,26997
IMP,2021,Europa,EU27,LU,Luxemburg,C,32,"Waren, a.n.g.",32136,135014
IMP,2021,Europa,EU27,LU,Luxemburg,J,58,Dienstleistungen des Verlagswesens,52066,52066
IMP,2021,Europa,EU27,LU,Luxemburg,NA,NA,Verschiedene (weitere) Güterkategorien,4986743,5004121
IMP,2021,Europa,EU27,MT,Malta,C,13,Textilien,51366,51366
IMP,2021,Europa,EU27,MT,Malta,C,20,Chemische Erzeugnisse,46353,46353
IMP,2021,Europa,EU27,MT,Malta,C,22,Gummi- und Kunststoffwaren,94774,94774
IMP,2021,Europa,EU27,MT,Malta,C,25,Metallerzeugnisse,159188,159188
IMP,2021,Europa,EU27,MT,Malta,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",514091,514091
IMP,2021,Europa,EU27,MT,Malta,C,27,Elektrische Ausrüstungen,66851,66851
IMP,2021,Europa,EU27,MT,Malta,C,28,Maschinen,387631,387631
IMP,2021,Europa,EU27,MT,Malta,C,32,"Waren, a.n.g.",243235,247214
IMP,2021,Europa,EU27,MT,Malta,NA,NA,Verschiedene (weitere) Güterkategorien,249260,254988
IMP,2021,Europa,EU27,NL,Niederlande,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,75866027,75866027
IMP,2021,Europa,EU27,NL,Niederlande,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,2772802,2772802
IMP,2021,Europa,EU27,NL,Niederlande,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,831537,831537
IMP,2021,Europa,EU27,NL,Niederlande,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,799366,814615
IMP,2021,Europa,EU27,NL,Niederlande,C,10,Nahrungs- und Futtermittel,143181708,143181708
IMP,2021,Europa,EU27,NL,Niederlande,C,11,Getränke,14643674,14643674
IMP,2021,Europa,EU27,NL,Niederlande,C,13,Textilien,12302520,12302520
IMP,2021,Europa,EU27,NL,Niederlande,C,14,Bekleidung,6089664,6089664
IMP,2021,Europa,EU27,NL,Niederlande,C,15,Leder und Lederwaren,2830088,2830088
IMP,2021,Europa,EU27,NL,Niederlande,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,2080170,2080170
IMP,2021,Europa,EU27,NL,Niederlande,C,17,"Papier, Pappe und Waren daraus",10176236,10176236
IMP,2021,Europa,EU27,NL,Niederlande,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,106957162,106957162
IMP,2021,Europa,EU27,NL,Niederlande,C,20,Chemische Erzeugnisse,118950185,118952462
IMP,2021,Europa,EU27,NL,Niederlande,C,21,Pharmazeutische Erzeugnisse,16793866,16793866
IMP,2021,Europa,EU27,NL,Niederlande,C,22,Gummi- und Kunststoffwaren,23060987,23060987
IMP,2021,Europa,EU27,NL,Niederlande,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",5082458,5082458
IMP,2021,Europa,EU27,NL,Niederlande,C,24,Metalle,14678599,14869583
IMP,2021,Europa,EU27,NL,Niederlande,C,25,Metallerzeugnisse,16392708,16392708
IMP,2021,Europa,EU27,NL,Niederlande,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",216753717,216753717
IMP,2021,Europa,EU27,NL,Niederlande,C,27,Elektrische Ausrüstungen,30917089,30917089
IMP,2021,Europa,EU27,NL,Niederlande,C,28,Maschinen,82418226,82418226
IMP,2021,Europa,EU27,NL,Niederlande,C,29,Kraftwagen und Kraftwagenteile,102354116,102354116
IMP,2021,Europa,EU27,NL,Niederlande,C,30,Sonstige Fahrzeuge,7112183,7112183
IMP,2021,Europa,EU27,NL,Niederlande,C,31,Möbel,8363565,8363565
IMP,2021,Europa,EU27,NL,Niederlande,C,32,"Waren, a.n.g.",28687742,28760997
IMP,2021,Europa,EU27,NL,Niederlande,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",13912,13912
IMP,2021,Europa,EU27,NL,Niederlande,J,58,Dienstleistungen des Verlagswesens,14043320,14043320
IMP,2021,Europa,EU27,NL,Niederlande,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1497585,1497585
IMP,2021,Europa,EU27,NL,Niederlande,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,515502
IMP,2021,Europa,EU27,NL,Niederlande,NA,NA,Verschiedene (weitere) Güterkategorien,112836149,112963404
IMP,2021,Europa,EU27,PL,Polen,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1209689,1209689
IMP,2021,Europa,EU27,PL,Polen,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,3114667,3114667
IMP,2021,Europa,EU27,PL,Polen,C,10,Nahrungs- und Futtermittel,47873681,47873681
IMP,2021,Europa,EU27,PL,Polen,C,11,Getränke,3064107,3064107
IMP,2021,Europa,EU27,PL,Polen,C,13,Textilien,8264636,8264636
IMP,2021,Europa,EU27,PL,Polen,C,14,Bekleidung,8261152,8261152
IMP,2021,Europa,EU27,PL,Polen,C,15,Leder und Lederwaren,1252137,1252137
IMP,2021,Europa,EU27,PL,Polen,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,12122444,12122444
IMP,2021,Europa,EU27,PL,Polen,C,17,"Papier, Pappe und Waren daraus",15757081,15757081
IMP,2021,Europa,EU27,PL,Polen,C,20,Chemische Erzeugnisse,33639050,33639050
IMP,2021,Europa,EU27,PL,Polen,C,21,Pharmazeutische Erzeugnisse,689283,689283
IMP,2021,Europa,EU27,PL,Polen,C,22,Gummi- und Kunststoffwaren,20615303,20615303
IMP,2021,Europa,EU27,PL,Polen,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",9873786,9873786
IMP,2021,Europa,EU27,PL,Polen,C,24,Metalle,14236584,14330823
IMP,2021,Europa,EU27,PL,Polen,C,25,Metallerzeugnisse,25695695,25695695
IMP,2021,Europa,EU27,PL,Polen,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",42878022,42878022
IMP,2021,Europa,EU27,PL,Polen,C,27,Elektrische Ausrüstungen,139372283,139372283
IMP,2021,Europa,EU27,PL,Polen,C,28,Maschinen,50377178,50377178
IMP,2021,Europa,EU27,PL,Polen,C,29,Kraftwagen und Kraftwagenteile,89917097,89917097
IMP,2021,Europa,EU27,PL,Polen,C,30,Sonstige Fahrzeuge,7037586,7037586
IMP,2021,Europa,EU27,PL,Polen,C,31,Möbel,36032125,36032125
IMP,2021,Europa,EU27,PL,Polen,C,32,"Waren, a.n.g.",11156966,11254530
IMP,2021,Europa,EU27,PL,Polen,J,58,Dienstleistungen des Verlagswesens,3285616,3285616
IMP,2021,Europa,EU27,PL,Polen,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",710779,710779
IMP,2021,Europa,EU27,PL,Polen,NA,NA,Verschiedene (weitere) Güterkategorien,348530,373877
IMP,2021,Europa,EU27,PT,Portugal,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1926634,1926634
IMP,2021,Europa,EU27,PT,Portugal,C,10,Nahrungs- und Futtermittel,16745411,16745411
IMP,2021,Europa,EU27,PT,Portugal,C,11,Getränke,16179629,16179629
IMP,2021,Europa,EU27,PT,Portugal,C,13,Textilien,8043950,8043950
IMP,2021,Europa,EU27,PT,Portugal,C,14,Bekleidung,22440810,22440810
IMP,2021,Europa,EU27,PT,Portugal,C,15,Leder und Lederwaren,9878972,9878972
IMP,2021,Europa,EU27,PT,Portugal,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,538836,538836
IMP,2021,Europa,EU27,PT,Portugal,C,17,"Papier, Pappe und Waren daraus",2865672,2865672
IMP,2021,Europa,EU27,PT,Portugal,C,20,Chemische Erzeugnisse,5839348,5839348
IMP,2021,Europa,EU27,PT,Portugal,C,21,Pharmazeutische Erzeugnisse,882792,882792
IMP,2021,Europa,EU27,PT,Portugal,C,22,Gummi- und Kunststoffwaren,28427551,28427551
IMP,2021,Europa,EU27,PT,Portugal,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",4112974,4112974
IMP,2021,Europa,EU27,PT,Portugal,C,24,Metalle,506779,506779
IMP,2021,Europa,EU27,PT,Portugal,C,25,Metallerzeugnisse,3271675,3271675
IMP,2021,Europa,EU27,PT,Portugal,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1381361,1381361
IMP,2021,Europa,EU27,PT,Portugal,C,27,Elektrische Ausrüstungen,4316379,4316379
IMP,2021,Europa,EU27,PT,Portugal,C,28,Maschinen,6666050,6666050
IMP,2021,Europa,EU27,PT,Portugal,C,29,Kraftwagen und Kraftwagenteile,20680068,20680068
IMP,2021,Europa,EU27,PT,Portugal,C,30,Sonstige Fahrzeuge,2813727,2813727
IMP,2021,Europa,EU27,PT,Portugal,C,31,Möbel,2653265,2653265
IMP,2021,Europa,EU27,PT,Portugal,C,32,"Waren, a.n.g.",3704212,3707514
IMP,2021,Europa,EU27,PT,Portugal,J,58,Dienstleistungen des Verlagswesens,48496,48496
IMP,2021,Europa,EU27,PT,Portugal,NA,NA,Verschiedene (weitere) Güterkategorien,320595,381203
IMP,2021,Europa,EU27,RO,Rumänien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2010976,2010976
IMP,2021,Europa,EU27,RO,Rumänien,C,10,Nahrungs- und Futtermittel,1670285,1670285
IMP,2021,Europa,EU27,RO,Rumänien,C,11,Getränke,474412,474412
IMP,2021,Europa,EU27,RO,Rumänien,C,13,Textilien,8133399,8133399
IMP,2021,Europa,EU27,RO,Rumänien,C,14,Bekleidung,21098529,21098529
IMP,2021,Europa,EU27,RO,Rumänien,C,15,Leder und Lederwaren,4270286,4270286
IMP,2021,Europa,EU27,RO,Rumänien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,756272,756272
IMP,2021,Europa,EU27,RO,Rumänien,C,17,"Papier, Pappe und Waren daraus",480501,480501
IMP,2021,Europa,EU27,RO,Rumänien,C,20,Chemische Erzeugnisse,2443540,2443540
IMP,2021,Europa,EU27,RO,Rumänien,C,22,Gummi- und Kunststoffwaren,16853792,16853792
IMP,2021,Europa,EU27,RO,Rumänien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",387230,387230
IMP,2021,Europa,EU27,RO,Rumänien,C,24,Metalle,4444492,4444492
IMP,2021,Europa,EU27,RO,Rumänien,C,25,Metallerzeugnisse,3910081,3910081
IMP,2021,Europa,EU27,RO,Rumänien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",7018548,7018548
IMP,2021,Europa,EU27,RO,Rumänien,C,27,Elektrische Ausrüstungen,23382901,23382901
IMP,2021,Europa,EU27,RO,Rumänien,C,28,Maschinen,5840792,5840792
IMP,2021,Europa,EU27,RO,Rumänien,C,29,Kraftwagen und Kraftwagenteile,72024979,72024979
IMP,2021,Europa,EU27,RO,Rumänien,C,30,Sonstige Fahrzeuge,579505,579505
IMP,2021,Europa,EU27,RO,Rumänien,C,31,Möbel,2849070,2849070
IMP,2021,Europa,EU27,RO,Rumänien,C,32,"Waren, a.n.g.",3919030,3968498
IMP,2021,Europa,EU27,RO,Rumänien,J,58,Dienstleistungen des Verlagswesens,116810,116810
IMP,2021,Europa,EU27,RO,Rumänien,NA,NA,Verschiedene (weitere) Güterkategorien,289113,1060618
IMP,2021,Europa,EU27,SE,Schweden,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,305347,305347
IMP,2021,Europa,EU27,SE,Schweden,C,10,Nahrungs- und Futtermittel,3710243,3710243
IMP,2021,Europa,EU27,SE,Schweden,C,11,Getränke,20767512,20767512
IMP,2021,Europa,EU27,SE,Schweden,C,12,Tabakerzeugnisse,1312,1312
IMP,2021,Europa,EU27,SE,Schweden,C,13,Textilien,1729639,1729639
IMP,2021,Europa,EU27,SE,Schweden,C,14,Bekleidung,2941461,2941461
IMP,2021,Europa,EU27,SE,Schweden,C,15,Leder und Lederwaren,2321066,2321066
IMP,2021,Europa,EU27,SE,Schweden,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,1932359,1932359
IMP,2021,Europa,EU27,SE,Schweden,C,17,"Papier, Pappe und Waren daraus",9643842,9643842
IMP,2021,Europa,EU27,SE,Schweden,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,492012,492012
IMP,2021,Europa,EU27,SE,Schweden,C,20,Chemische Erzeugnisse,57255366,57255366
IMP,2021,Europa,EU27,SE,Schweden,C,21,Pharmazeutische Erzeugnisse,54292862,54292862
IMP,2021,Europa,EU27,SE,Schweden,C,22,Gummi- und Kunststoffwaren,8502062,8502062
IMP,2021,Europa,EU27,SE,Schweden,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1909747,1909747
IMP,2021,Europa,EU27,SE,Schweden,C,24,Metalle,17749884,18001732
IMP,2021,Europa,EU27,SE,Schweden,C,25,Metallerzeugnisse,7327805,7327805
IMP,2021,Europa,EU27,SE,Schweden,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",40301398,40301398
IMP,2021,Europa,EU27,SE,Schweden,C,27,Elektrische Ausrüstungen,19947806,19947806
IMP,2021,Europa,EU27,SE,Schweden,C,28,Maschinen,70941509,70941509
IMP,2021,Europa,EU27,SE,Schweden,C,29,Kraftwagen und Kraftwagenteile,196035405,196035405
IMP,2021,Europa,EU27,SE,Schweden,C,30,Sonstige Fahrzeuge,3603267,3603267
IMP,2021,Europa,EU27,SE,Schweden,C,31,Möbel,5835687,5835687
IMP,2021,Europa,EU27,SE,Schweden,C,32,"Waren, a.n.g.",5270143,5271025
IMP,2021,Europa,EU27,SE,Schweden,J,58,Dienstleistungen des Verlagswesens,832431,832431
IMP,2021,Europa,EU27,SE,Schweden,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",395410,395410
IMP,2021,Europa,EU27,SE,Schweden,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,80387
IMP,2021,Europa,EU27,SE,Schweden,NA,NA,Verschiedene (weitere) Güterkategorien,116963,300280
IMP,2021,Europa,EU27,SK,Slowakei,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,973947,973947
