Trade_Type,Year,Continent,Country,Industry,Total_Amount_CHF
Import,2023,Europe,Montenegro,Various other categories,122345
Import,2023,Europe,North Macedonia,Food and Feed,3458228
Import,2023,Europe,North Macedonia,Textiles,450685
Import,2023,Europe,North Macedonia,Apparel,9167584
Import,2023,Europe,North Macedonia,Leder und Lederwaren,70835
Import,2023,Europe,North Macedonia,Rubber and Plastic,218634
Import,2023,Europe,North Macedonia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",78724
Import,2023,Europe,North Macedonia,Metal Products,103511
Import,2023,Europe,North Macedonia,Electronic and Optical Products,88633
Import,2023,Europe,North Macedonia,Electrical Equipment,202821
Import,2023,Europe,North Macedonia,Machinery,465481
Import,2023,Europe,North Macedonia,Kraftwagen und Kraftwagenteile,212515
Import,2023,Europe,North Macedonia,Möbel,526559
Import,2023,Europe,North Macedonia,Other manufactured goods,7841
Import,2023,Europe,North Macedonia,Various other categories,1535961
Import,2023,Europe,Norway,Food and Feed,13835687
Import,2023,Europe,Norway,Textiles,149744
Import,2023,Europe,Norway,Apparel,113928
Import,2023,Europe,Norway,Leder und Lederwaren,79153
Import,2023,Europe,Norway,"Papier, Pappe und Waren daraus",38164
Import,2023,Europe,Norway,Chemical Products,3952051
Import,2023,Europe,Norway,Pharmaceutical Products,1677055
Import,2023,Europe,Norway,Rubber and Plastic,954776
Import,2023,Europe,Norway,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",437295
Import,2023,Europe,Norway,Metals,1812549
Import,2023,Europe,Norway,Metal Products,930675
Import,2023,Europe,Norway,Electronic and Optical Products,5920475
Import,2023,Europe,Norway,Electrical Equipment,8825320
Import,2023,Europe,Norway,Machinery,1682930
Import,2023,Europe,Norway,Kraftwagen und Kraftwagenteile,10360199
Import,2023,Europe,Norway,Sonstige Fahrzeuge,1430735
Import,2023,Europe,Norway,Möbel,2879224
Import,2023,Europe,Norway,Other manufactured goods,442030
Import,2023,Europe,Norway,Dienstleistungen des Verlagswesens,165035
Import,2023,Europe,Norway,Various other categories,15274983
Import,2023,Europe,Russia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,58749
Import,2023,Europe,Russia,Food and Feed,1239480
Import,2023,Europe,Russia,Chemical Products,647547
Import,2023,Europe,Russia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",36889
Import,2023,Europe,Russia,Metals,898961359
Import,2023,Europe,Russia,Electronic and Optical Products,256131
Import,2023,Europe,Russia,Electrical Equipment,100834
Import,2023,Europe,Russia,Kraftwagen und Kraftwagenteile,25570
Import,2023,Europe,Russia,Other manufactured goods,180550
Import,2023,Europe,Russia,Various other categories,3869497
Import,2023,Europe,San Marino,Various other categories,187759
Import,2023,Europe,Serbia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,579623
Import,2023,Europe,Serbia,Food and Feed,14293534
Import,2023,Europe,Serbia,Getränke,998982
Import,2023,Europe,Serbia,Textiles,116090
Import,2023,Europe,Serbia,Apparel,10637742
Import,2023,Europe,Serbia,Leder und Lederwaren,568979
Import,2023,Europe,Serbia,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,1147037
Import,2023,Europe,Serbia,"Papier, Pappe und Waren daraus",1575509
Import,2023,Europe,Serbia,Chemical Products,525085
Import,2023,Europe,Serbia,Rubber and Plastic,3324096
Import,2023,Europe,Serbia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",493212
Import,2023,Europe,Serbia,Metals,710370
Import,2023,Europe,Serbia,Metal Products,7938214
Import,2023,Europe,Serbia,Electronic and Optical Products,2462675
Import,2023,Europe,Serbia,Electrical Equipment,14216415
Import,2023,Europe,Serbia,Machinery,1950636
Import,2023,Europe,Serbia,Kraftwagen und Kraftwagenteile,950673
Import,2023,Europe,Serbia,Möbel,2491919
Import,2023,Europe,Serbia,Other manufactured goods,264327
Import,2023,Europe,Serbia,Dienstleistungen des Verlagswesens,78000
Import,2023,Europe,Serbia,Various other categories,215195
Import,2023,Europe,NA,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,3459524
Import,2023,Europe,NA,Steine und Erden; sonstige Bergbauerzeugnisse,100963
Import,2023,Europe,NA,Food and Feed,55876149
Import,2023,Europe,NA,Getränke,1233763
Import,2023,Europe,NA,Textiles,24938481
Import,2023,Europe,NA,Apparel,188095085
Import,2023,Europe,NA,Leder und Lederwaren,3280550
Import,2023,Europe,NA,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,208481
Import,2023,Europe,NA,"Papier, Pappe und Waren daraus",2283712
Import,2023,Europe,NA,Chemical Products,4436220
Import,2023,Europe,NA,Pharmaceutical Products,56019
Import,2023,Europe,NA,Rubber and Plastic,20553654
Import,2023,Europe,NA,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",4473531
Import,2023,Europe,NA,Metals,94440470
Import,2023,Europe,NA,Metal Products,11073846
Import,2023,Europe,NA,Electronic and Optical Products,3456786
Import,2023,Europe,NA,Electrical Equipment,15218005
Import,2023,Europe,NA,Machinery,14349352
Import,2023,Europe,NA,Kraftwagen und Kraftwagenteile,175614306
Import,2023,Europe,NA,Sonstige Fahrzeuge,489416
Import,2023,Europe,NA,Möbel,8725969
Import,2023,Europe,NA,Other manufactured goods,4177477
Import,2023,Europe,NA,Dienstleistungen des Verlagswesens,126880
Import,2023,Europe,NA,Various other categories,5687407
Import,2023,Europe,Ukraine,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1085878
Import,2023,Europe,Ukraine,Food and Feed,2205657
Import,2023,Europe,Ukraine,Textiles,231340
Import,2023,Europe,Ukraine,Apparel,6326088
Import,2023,Europe,Ukraine,Leder und Lederwaren,450066
Import,2023,Europe,Ukraine,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,113489
Import,2023,Europe,Ukraine,"Papier, Pappe und Waren daraus",63803
Import,2023,Europe,Ukraine,Chemical Products,402996
Import,2023,Europe,Ukraine,Rubber and Plastic,263576
Import,2023,Europe,Ukraine,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",116181
Import,2023,Europe,Ukraine,Metals,463180
Import,2023,Europe,Ukraine,Metal Products,152671
Import,2023,Europe,Ukraine,Electronic and Optical Products,94262
Import,2023,Europe,Ukraine,Electrical Equipment,1405882
Import,2023,Europe,Ukraine,Machinery,471992
Import,2023,Europe,Ukraine,Kraftwagen und Kraftwagenteile,360092
Import,2023,Europe,Ukraine,Möbel,818213
Import,2023,Europe,Ukraine,Other manufactured goods,220186
Import,2023,Europe,Ukraine,Dienstleistungen des Verlagswesens,2720
Import,2023,Europe,Ukraine,Various other categories,1981756
Import,2023,Europe,United Kingdom,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,435752
Import,2023,Europe,United Kingdom,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,731062
Import,2023,Europe,United Kingdom,Steine und Erden; sonstige Bergbauerzeugnisse,70220
Import,2023,Europe,United Kingdom,Food and Feed,37097624
Import,2023,Europe,United Kingdom,Getränke,25811740
Import,2023,Europe,United Kingdom,Textiles,3771468
Import,2023,Europe,United Kingdom,Apparel,6702691
Import,2023,Europe,United Kingdom,Leder und Lederwaren,1803608
Import,2023,Europe,United Kingdom,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,272762
Import,2023,Europe,United Kingdom,"Papier, Pappe und Waren daraus",4390089
Import,2023,Europe,United Kingdom,Kokereierzeugnisse und Mineralölerzeugnisse,108778
Import,2023,Europe,United Kingdom,Chemical Products,64531732
Import,2023,Europe,United Kingdom,Pharmaceutical Products,57705639
Import,2023,Europe,United Kingdom,Rubber and Plastic,18906081
Import,2023,Europe,United Kingdom,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",4132086
Import,2023,Europe,United Kingdom,Metal Products,8934000
Import,2023,Europe,United Kingdom,Electronic and Optical Products,74165062
Import,2023,Europe,United Kingdom,Electrical Equipment,40126717
Import,2023,Europe,United Kingdom,Machinery,65081178
Import,2023,Europe,United Kingdom,Kraftwagen und Kraftwagenteile,151779285
Import,2023,Europe,United Kingdom,Sonstige Fahrzeuge,17798726
Import,2023,Europe,United Kingdom,Möbel,6901961
Import,2023,Europe,United Kingdom,Other manufactured goods,43112374
Import,2023,Europe,United Kingdom,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",537533
Import,2023,Europe,United Kingdom,Dienstleistungen des Verlagswesens,11562115
Import,2023,Europe,United Kingdom,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",890561
Import,2023,Europe,United Kingdom,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",445872
Import,2023,Europe,United Kingdom,"Kreative, künstlerische und unterhaltende Dienstleistungen",26184404
Import,2023,Europe,United Kingdom,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",10193291
Import,2023,Europe,United Kingdom,Various other categories,6322476
Import,2023,Europe,NA,Various other categories,1428617
Import,2023,Oceania,Australia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,383520
Import,2023,Oceania,Australia,Food and Feed,1836263
Import,2023,Oceania,Australia,Getränke,956653
Import,2023,Oceania,Australia,Textiles,31376
Import,2023,Oceania,Australia,Apparel,149317
Import,2023,Oceania,Australia,Leder und Lederwaren,86350
Import,2023,Oceania,Australia,"Papier, Pappe und Waren daraus",4333
Import,2023,Oceania,Australia,Chemical Products,2839906
Import,2023,Oceania,Australia,Pharmaceutical Products,1972362
Import,2023,Oceania,Australia,Rubber and Plastic,290373
Import,2023,Oceania,Australia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",73036
Import,2023,Oceania,Australia,Metal Products,214504
Import,2023,Oceania,Australia,Electronic and Optical Products,2208034
Import,2023,Oceania,Australia,Electrical Equipment,561855
Import,2023,Oceania,Australia,Machinery,2474174
Import,2023,Oceania,Australia,Kraftwagen und Kraftwagenteile,1372525
Import,2023,Oceania,Australia,Sonstige Fahrzeuge,189827
Import,2023,Oceania,Australia,Other manufactured goods,1712931
Import,2023,Oceania,Australia,Dienstleistungen des Verlagswesens,50938
Import,2023,Oceania,Australia,Various other categories,685156
Import,2023,Oceania,Fiji,Various other categories,104063
Import,2023,Oceania,French Polynesia,Various other categories,97555
Import,2023,Oceania,New Zealand,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1781853
Import,2023,Oceania,New Zealand,Food and Feed,3042014
Import,2023,Oceania,New Zealand,Getränke,298225
Import,2023,Oceania,New Zealand,Textiles,23842
Import,2023,Oceania,New Zealand,Apparel,24138
Import,2023,Oceania,New Zealand,Leder und Lederwaren,14888
Import,2023,Oceania,New Zealand,Chemical Products,810091
Import,2023,Oceania,New Zealand,Rubber and Plastic,402557
Import,2023,Oceania,New Zealand,Metal Products,112900
Import,2023,Oceania,New Zealand,Electronic and Optical Products,523947
Import,2023,Oceania,New Zealand,Electrical Equipment,138690
Import,2023,Oceania,New Zealand,Machinery,291599
Import,2023,Oceania,New Zealand,Other manufactured goods,53057
Import,2023,Oceania,New Zealand,Various other categories,93546
Import,2023,Oceania,Papua New Guinea,Various other categories,127841
Import,2023,Oceania,NA,Various other categories,115403
Import,2024,Africa,Algeria,Various other categories,1180599
Import,2024,Africa,Benin,Various other categories,253390
Import,2024,Africa,Burkina Faso,Various other categories,1759881
Import,2024,Africa,Côte d’Ivoire,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,4834898
Import,2024,Africa,Côte d’Ivoire,Food and Feed,3099803
Import,2024,Africa,Côte d’Ivoire,Various other categories,61158
Import,2024,Africa,Eswatini,Electronic and Optical Products,221185
Import,2024,Africa,Eswatini,Machinery,17254
Import,2024,Africa,Eswatini,Various other categories,250919
Import,2024,Africa,Ghana,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,52101286
Import,2024,Africa,Ghana,Food and Feed,2070018
Import,2024,Africa,Ghana,Various other categories,55612
Import,2024,Africa,Guinea,Various other categories,22435
Import,2024,Africa,Cameroon,Apparel,5359
Import,2024,Africa,Cameroon,Electronic and Optical Products,16891
Import,2024,Africa,Cameroon,Various other categories,3932372
Import,2024,Africa,Kenya,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,7843235
Import,2024,Africa,Kenya,Food and Feed,421340
Import,2024,Africa,Kenya,Apparel,134411
Import,2024,Africa,Kenya,Leder und Lederwaren,107740
Import,2024,Africa,Kenya,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,22035
Import,2024,Africa,Kenya,Other manufactured goods,36312
Import,2024,Africa,Kenya,Various other categories,223088
Import,2024,Africa,Comoros,Various other categories,108470
Import,2024,Africa,Congo - Brazzaville,Various other categories,311831
Import,2024,Africa,Congo - Kinshasa,Various other categories,1261650
Import,2024,Africa,Madagascar,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,7505533
Import,2024,Africa,Madagascar,Food and Feed,737955
Import,2024,Africa,Madagascar,Textiles,51109
Import,2024,Africa,Madagascar,Apparel,1897796
Import,2024,Africa,Madagascar,Leder und Lederwaren,70308
Import,2024,Africa,Madagascar,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,216359
Import,2024,Africa,Madagascar,Chemical Products,1768779
Import,2024,Africa,Madagascar,Other manufactured goods,45198
Import,2024,Africa,Madagascar,Various other categories,51339
Import,2024,Africa,Malawi,Various other categories,19622
Import,2024,Africa,Mali,Various other categories,37305
Import,2024,Africa,Morocco,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,8371360
Import,2024,Africa,Morocco,Food and Feed,4386086
Import,2024,Africa,Morocco,Textiles,235827
Import,2024,Africa,Morocco,Apparel,29190442
Import,2024,Africa,Morocco,Leder und Lederwaren,783081
Import,2024,Africa,Morocco,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,27052
Import,2024,Africa,Morocco,Chemical Products,501904
Import,2024,Africa,Morocco,Rubber and Plastic,47094
Import,2024,Africa,Morocco,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",74780
Import,2024,Africa,Morocco,Metal Products,40371
Import,2024,Africa,Morocco,Electronic and Optical Products,692518
Import,2024,Africa,Morocco,Electrical Equipment,2527428
Import,2024,Africa,Morocco,Machinery,198741
Import,2024,Africa,Morocco,Kraftwagen und Kraftwagenteile,55119379
Import,2024,Africa,Morocco,Möbel,32241
Import,2024,Africa,Morocco,Other manufactured goods,35865
Import,2024,Africa,Morocco,Various other categories,173954
Import,2024,Africa,Mauritania,Various other categories,136717
Import,2024,Africa,Mauritius,Food and Feed,88871
Import,2024,Africa,Mauritius,Apparel,1326060
Import,2024,Africa,Mauritius,Leder und Lederwaren,11345
Import,2024,Africa,Mauritius,Other manufactured goods,22272
Import,2024,Africa,Mauritius,Various other categories,101272
Import,2024,Africa,Mozambique,Apparel,8162
Import,2024,Africa,Mozambique,Various other categories,693329
Import,2024,Africa,Namibia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,129777
Import,2024,Africa,Namibia,Other manufactured goods,131796
Import,2024,Africa,Namibia,Various other categories,62728
Import,2024,Africa,Niger,Various other categories,46446
Import,2024,Africa,Nigeria,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,138467
Import,2024,Africa,Nigeria,Food and Feed,676675
Import,2024,Africa,Nigeria,Chemical Products,9856
Import,2024,Africa,Nigeria,Various other categories,57076
Import,2024,Africa,Réunion,Various other categories,25533
Import,2024,Africa,Zambia,Various other categories,47845
Import,2024,Africa,Senegal,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,241570
Import,2024,Africa,Senegal,Various other categories,33567
Import,2024,Africa,Seychelles,Various other categories,21651
Import,2024,Africa,Zimbabwe,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,105289
Import,2024,Africa,Zimbabwe,Various other categories,896666
Import,2024,Africa,Sudan,Various other categories,10205
Import,2024,Africa,São Tomé & Príncipe,Various other categories,1533009
Import,2024,Africa,South Africa,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,4094189
Import,2024,Africa,South Africa,Steine und Erden; sonstige Bergbauerzeugnisse,63908
Import,2024,Africa,South Africa,Food and Feed,4618792
Import,2024,Africa,South Africa,Getränke,2877891
Import,2024,Africa,South Africa,Textiles,25408
Import,2024,Africa,South Africa,Apparel,1062747
Import,2024,Africa,South Africa,Leder und Lederwaren,31988
Import,2024,Africa,South Africa,"Papier, Pappe und Waren daraus",3101
Import,2024,Africa,South Africa,Chemical Products,818217
Import,2024,Africa,South Africa,Rubber and Plastic,229396
Import,2024,Africa,South Africa,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",191574
Import,2024,Africa,South Africa,Metals,960522008
Import,2024,Africa,South Africa,Metal Products,425346
Import,2024,Africa,South Africa,Electronic and Optical Products,513817
Import,2024,Africa,South Africa,Electrical Equipment,135320
Import,2024,Africa,South Africa,Machinery,1109180
Import,2024,Africa,South Africa,Kraftwagen und Kraftwagenteile,100524892
Import,2024,Africa,South Africa,Möbel,45526
Import,2024,Africa,South Africa,Other manufactured goods,8250743
Import,2024,Africa,South Africa,Dienstleistungen des Verlagswesens,4027
Import,2024,Africa,South Africa,Various other categories,622556
Import,2024,Africa,Tanzania,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,236367
Import,2024,Africa,Tanzania,Food and Feed,14172
Import,2024,Africa,Tanzania,Apparel,2607
Import,2024,Africa,Tanzania,Various other categories,94403
Import,2024,Africa,Togo,Various other categories,330356
Import,2024,Africa,Tunisia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1349441
Import,2024,Africa,Tunisia,Food and Feed,556696
Import,2024,Africa,Tunisia,Textiles,170178
Import,2024,Africa,Tunisia,Apparel,24378323
Import,2024,Africa,Tunisia,Leder und Lederwaren,1513381
Import,2024,Africa,Tunisia,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,31131
Import,2024,Africa,Tunisia,"Papier, Pappe und Waren daraus",23639
Import,2024,Africa,Tunisia,Chemical Products,185890
Import,2024,Africa,Tunisia,Rubber and Plastic,12093192
Import,2024,Africa,Tunisia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",19013
Import,2024,Africa,Tunisia,Metal Products,377400
Import,2024,Africa,Tunisia,Electronic and Optical Products,8683373
Import,2024,Africa,Tunisia,Electrical Equipment,6748987
Import,2024,Africa,Tunisia,Machinery,4757353
Import,2024,Africa,Tunisia,Kraftwagen und Kraftwagenteile,766557
Import,2024,Africa,Tunisia,Möbel,10258
Import,2024,Africa,Tunisia,Other manufactured goods,1115306
Import,2024,Africa,Tunisia,Various other categories,290655
Import,2024,Africa,Uganda,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,369698
Import,2024,Africa,Uganda,Food and Feed,16466
Import,2024,Africa,Uganda,Various other categories,21194
Import,2024,Africa,NA,Various other categories,1356214
Import,2024,Africa,Central African Republic,Various other categories,5322
Import,2024,Africa,Egypt,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2127017
Import,2024,Africa,Egypt,Food and Feed,894103
Import,2024,Africa,Egypt,Textiles,6595073
Import,2024,Africa,Egypt,Apparel,7419966
Import,2024,Africa,Egypt,Leder und Lederwaren,19568
Import,2024,Africa,Egypt,Chemical Products,686271
Import,2024,Africa,Egypt,Pharmaceutical Products,97239
Import,2024,Africa,Egypt,Rubber and Plastic,30850
Import,2024,Africa,Egypt,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",124763
Import,2024,Africa,Egypt,Metals,83314
Import,2024,Africa,Egypt,Metal Products,12201
Import,2024,Africa,Egypt,Electronic and Optical Products,2020867
Import,2024,Africa,Egypt,Electrical Equipment,28724
Import,2024,Africa,Egypt,Machinery,69323
Import,2024,Africa,Egypt,Various other categories,1136847
Import,2024,Africa,Ethiopia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1317513
Import,2024,Africa,Ethiopia,Food and Feed,71562
Import,2024,Africa,Ethiopia,Apparel,791827
Import,2024,Africa,Ethiopia,Various other categories,82668
Import,2024,Americas,United States,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,8438321
Import,2024,Americas,United States,Steine und Erden; sonstige Bergbauerzeugnisse,1374295
Import,2024,Americas,United States,Food and Feed,62595447
Import,2024,Americas,United States,Getränke,14393209
Import,2024,Americas,United States,Textiles,5473157
Import,2024,Americas,United States,Apparel,8246494
Import,2024,Americas,United States,Leder und Lederwaren,2078284
Import,2024,Americas,United States,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,443328
Import,2024,Americas,United States,"Papier, Pappe und Waren daraus",2170906
Import,2024,Americas,United States,Kokereierzeugnisse und Mineralölerzeugnisse,666381
Import,2024,Americas,United States,Chemical Products,131087125
Import,2024,Americas,United States,Pharmaceutical Products,90368600
Import,2024,Americas,United States,Rubber and Plastic,39778819
Import,2024,Americas,United States,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",7913065
Import,2024,Americas,United States,Metal Products,25795775
Import,2024,Americas,United States,Electronic and Optical Products,371104705
Import,2024,Americas,United States,Electrical Equipment,108409384
Import,2024,Americas,United States,Machinery,177938598
Import,2024,Americas,United States,Kraftwagen und Kraftwagenteile,547194597
Import,2024,Americas,United States,Sonstige Fahrzeuge,392331500
Import,2024,Americas,United States,Möbel,4964758
Import,2024,Americas,United States,Other manufactured goods,120083668
Import,2024,Americas,United States,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",942841
Import,2024,Americas,United States,Dienstleistungen des Verlagswesens,5505639
Import,2024,Americas,United States,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",2340772
Import,2024,Americas,United States,"Kreative, künstlerische und unterhaltende Dienstleistungen",70691864
Import,2024,Americas,United States,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",5296816
Import,2024,Americas,United States,Various other categories,300427
Import,2024,Americas,Antigua & Barbuda,Various other categories,45133
Import,2024,Americas,Argentina,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,504704
Import,2024,Americas,Argentina,Food and Feed,3786473
Import,2024,Americas,Argentina,Getränke,3163960
Import,2024,Americas,Argentina,Apparel,47440
Import,2024,Americas,Argentina,Chemical Products,249217
Import,2024,Americas,Argentina,Rubber and Plastic,1990
Import,2024,Americas,Argentina,Machinery,114151
Import,2024,Americas,Argentina,Kraftwagen und Kraftwagenteile,3842
Import,2024,Americas,Argentina,Dienstleistungen des Verlagswesens,1106
Import,2024,Americas,Argentina,Various other categories,8831330
Import,2024,Americas,Bahamas,Various other categories,13227
Import,2024,Americas,Barbados,Getränke,110927
Import,2024,Americas,Barbados,Various other categories,14693
Import,2024,Americas,Bermuda,Various other categories,33678
Import,2024,Americas,Bolivia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1521208
Import,2024,Americas,Bolivia,Food and Feed,401821
Import,2024,Americas,Bolivia,Apparel,28823
Import,2024,Americas,Bolivia,Various other categories,75338
Import,2024,Americas,Brazil,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,15436384
Import,2024,Americas,Brazil,Steine und Erden; sonstige Bergbauerzeugnisse,55212
Import,2024,Americas,Brazil,Food and Feed,14069262
Import,2024,Americas,Brazil,Getränke,508258
Import,2024,Americas,Brazil,Textiles,89457
Import,2024,Americas,Brazil,Apparel,88241
Import,2024,Americas,Brazil,Leder und Lederwaren,2401675
Import,2024,Americas,Brazil,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,134659
Import,2024,Americas,Brazil,Chemical Products,3210730
Import,2024,Americas,Brazil,Pharmaceutical Products,6112999
Import,2024,Americas,Brazil,Rubber and Plastic,551382
Import,2024,Americas,Brazil,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",147039
Import,2024,Americas,Brazil,Metals,40255342
Import,2024,Americas,Brazil,Metal Products,465529
Import,2024,Americas,Brazil,Electronic and Optical Products,1269701
Import,2024,Americas,Brazil,Electrical Equipment,3198211
Import,2024,Americas,Brazil,Machinery,1652102
Import,2024,Americas,Brazil,Kraftwagen und Kraftwagenteile,301711
Import,2024,Americas,Brazil,Sonstige Fahrzeuge,503836
Import,2024,Americas,Brazil,Möbel,144260
Import,2024,Americas,Brazil,Other manufactured goods,472613
Import,2024,Americas,Brazil,Dienstleistungen des Verlagswesens,9998
Import,2024,Americas,Brazil,Various other categories,706479
Import,2024,Americas,Chile,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,741100
Import,2024,Americas,Chile,Food and Feed,3308438
Import,2024,Americas,Chile,Getränke,1663332
Import,2024,Americas,Chile,Apparel,21921
Import,2024,Americas,Chile,Chemical Products,105470
Import,2024,Americas,Chile,Metal Products,10935
Import,2024,Americas,Chile,Electronic and Optical Products,107797
Import,2024,Americas,Chile,Electrical Equipment,4159
Import,2024,Americas,Chile,Various other categories,204641
Import,2024,Americas,Costa Rica,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5768628
Import,2024,Americas,Costa Rica,Food and Feed,1374484
Import,2024,Americas,Costa Rica,Rubber and Plastic,583176
Import,2024,Americas,Costa Rica,Electronic and Optical Products,1205657
Import,2024,Americas,Costa Rica,Electrical Equipment,292212
Import,2024,Americas,Costa Rica,Other manufactured goods,1375610
Import,2024,Americas,Costa Rica,Various other categories,937543
Import,2024,Americas,Dominican Republic,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,50629954
Import,2024,Americas,Dominican Republic,Food and Feed,317180
Import,2024,Americas,Dominican Republic,Getränke,363123
Import,2024,Americas,Dominican Republic,Tabakerzeugnisse,233259
Import,2024,Americas,Dominican Republic,Apparel,28273
Import,2024,Americas,Dominican Republic,Leder und Lederwaren,128931
Import,2024,Americas,Dominican Republic,Rubber and Plastic,209750
Import,2024,Americas,Dominican Republic,Electrical Equipment,175752
Import,2024,Americas,Dominican Republic,Other manufactured goods,67797
Import,2024,Americas,Dominican Republic,Various other categories,163880
Import,2024,Americas,Ecuador,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,30159054
Import,2024,Americas,Ecuador,Food and Feed,1440582
Import,2024,Americas,Ecuador,Apparel,689291
Import,2024,Americas,Ecuador,Rubber and Plastic,4523
Import,2024,Americas,Ecuador,Machinery,12495
Import,2024,Americas,Ecuador,Various other categories,170105
Import,2024,Americas,El Salvador,Apparel,548351
Import,2024,Americas,El Salvador,Leder und Lederwaren,19948
Import,2024,Americas,El Salvador,Electrical Equipment,247185
Import,2024,Americas,El Salvador,Various other categories,320207
Import,2024,Americas,Greenland,Various other categories,626048
Import,2024,Americas,Guatemala,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1762743
Import,2024,Americas,Guatemala,Food and Feed,47182
Import,2024,Americas,Guatemala,Getränke,49918
Import,2024,Americas,Guatemala,Textiles,5471
